number,comments,star
1011,美美的，每次都是让我们很满意，回头客了,1.0
1012,菜量很足 我们6个成年人三个小孩吃绰绰有余 味道也挺不错 这个套餐很划算,1.0
1013,口味还可以，就是服务跟不上，点个菜还要到处找服务员，还有多收了50元，后来我自己算出来了，才退给我。,1.0
1014,一如既往的好吃😊,1.0
1015,闻到很好，环境好，价格优惠。值得去,1.0
1016,味道还是不错，位置也算好找。4个人去吃的。,1.0
1017,可以，环境也一般，就感觉他们好忙，生意好的要啥子没啥子，味道一般。,1.0
1018,"味道很棒，而且吃了没有气味！^_^",1.0
1019,好吃，环境好，菜品新鲜，味道好！,1.0
1020,还行，四个人菜点的多，两百七十多。就是很多都是冰的。,1.0
1021,你们店撒子几把经理哦，吃个饭都不接，还不准我们吃晚了。,-1.0
1022,很多，量也足，就是不知道为什么生意不好，反正我觉得很不错，味道也不错,1.0
1023,没有机器人上菜了不开心      环境舒适 味道不错  店面挺大的,1.0
1024,味道还不错，越吃越麻辣！分量一般话，总体还是不错的,1.0
1025,好吃，位置有点隐蔽,1.0
1026,味道挺好的，服务也还可以,1.0
1027,地方蛮大，环境也不错，味道不错，分量足，推荐。,0.0
1028,环境很优雅，有点偏古典的感觉，味道也可以辣味适中，通风好吃完身上没什么味道，不知道是本人声音太小还是空间太大叫服务员要很大声才可以 #麻辣牛肉# #嫩肉片#,1.0
1029,比其他地方要贵点，吃下来差不多,0.0
1030,这是第二次来这里吃，环境和味道都挺好的！,0.0
1031,全璧山最好吃的火锅，菜品选材非常正，没有因为团购差分量.质量，老顾客了，店面装修大气，大家可以去试试绝对和我一样会成为老顾客。,1.0
1032,分量太少，有点坑,0.0
1033,来吃了很多次了，他们的服务态度很好，对人热情周到，是聚会的不二之选！,1.0
1034,还行，就是太辣了,1.0
1035,很好，8人餐没有吃完！！喝了点酒，我们已经是常客了！！,1.0
1036,好吃不贵，环境舒适，服务热情，团购划算值得购买,1.0
1037,很棒！服务到位，锅底很对味，菜品不用说了，整个nice了得！,1.0
1038,份量很足，上菜也很快！味道刚好,1.0
1039,好吃，特别好吃，点菜的话，我喜欢这家的，比较好吃，卫生。,1.0
1040,环境味道都不错，服务也好，菜品份量也足,1.0
1041,一般吧，希望多改进。已经去了很多次了。,1.0
1042,第一次在美团上使用团购，一次团了3桌，开始还跟忐忑，怕团的不近人意，没有想到菜很新鲜，8个人够吃的分量，环境还是不错，大家都吃得很开心，下次有机会还去吧，毕竟这个价位吃到如此好吃的火锅还是很令人满意的！#豆芽血旺#,0.0
1043,套餐比较划算，四个人吃，吃得很饱，下次还去。,1.0
1044,价格太贵优惠券不能用，有了团购就不能用优惠券，最后两桌吃下来用了1200多。,-1.0
1045,味道很好喔，和同事一起去吃了好几次，是性价比很高的火锅店，有空再去吃。,1.0
1046,味道不错，菜品分量足，主要吃饭环境好，六个人打完折233还喝了酒，确实不错。,1.0
1047,不怎么样，感觉没有以前好，工作人员都换得差不多了，服务也没有以前好了。😒😒,-1.0
1048,位置很好找，就在电视塔公园后门那里。团购的八人餐分量也很足，本来6个人怕团购6人餐不够吃，结果八人餐还剩了2/3个菜，建议把两个素菜换成一个荤菜...味道可以，环境也很好，团购很划算，要是套餐里面加饮料就更好了~,1.0
1049,服务员态度好。菜品齐全。干净卫生。,1.0
1050,菜品新鲜份量足，环境优雅，服务周到,1.0
1051,第二次去了，环境菜品还不错，就是味道很一般,1.0
1052,"味道一般,环境还不错，菜品分量足",1.0
1053,"真心评价，味道不行，完全没有火锅的味道，菜品还是很新鲜，之前看别人评价好吃才去，上当的感觉，没得个人情绪，只是不想后面的人给我一样受之前评价影响，反正下次不会再去了，是吃过的最不好吃的火锅。服务还是很好。还有海带超咸，完全不能吃，最后害整锅汤都咸了。#豆芽血旺# ",-1.0
1054,不错的！菜品很新鲜！已经第四次去他们家了！,1.0
1055,服务可以，环境也可以。菜好迟。吃了好多次了,1.0
1056,不错，第二次去吃了，菜品很新鲜，份量很足。价格实惠。,1.0
1057,又一次来哟，都是老顾客啦，火锅味道还是很好的,1.0
1058,去吃了很多次，味道不错，服务态度好，环境也很好，还会再去！ #毛肚鹅肠# #鲜鹅肠#,1.0
1059,第一次在美团上使用团购，一次团了3桌，开始还跟忐忑，怕团的不近人意，没有想到菜很新鲜，8个人够吃的分量，环境还是不错，大家都吃得很开心，下次有机会还去吧，毕竟这个价位吃到如此好吃的火锅还是很令人满意的！,1.0
1060,环境好，服务也很热情，分量也很足,1.0
1061,味道一般，环境还可以，服务员感觉少些,0.0
1062,第二次来吃，个人感觉味道比第一次的好，同事说没有这个感觉，哈哈,1.0
1063,以前经常去吃，不知道这次团购怎么回事，很多菜都没有，叫我们换。生意太好，上菜速度还行就行，就是想留住他们匆忙的脚步感觉都很难,1.0
1064,菜好多啊，我们五个人没吃完，剩了很多，打包走了,1.0
1065,都不错，环境很好，离家近，菜品质量比较好,1.0
1066,很好吃，去吃了好几次，味道很正宗,1.0
1067,聚餐吃过好几次了，味道不错，分量也挺足的,1.0
1068,味道好，分量足，服务员的态度也好……,1.0
1069,来了好多次了，味道和服务都不错,0.0
1070,但是因为不熟悉去的时候都快十点了！本来是十点打烊的！但是都还能接待我们！确实是很不容易！也很热情！老板要是看到了就应该多给前天值班的涨工资啦太敬业了！味道环境这些都非常的不错！我们都说好了！下次再去壁山还去你家吃,1.0
1071,环境不错，菜品的分量很足，味道也很好。,1.0
1072,还可以吧，机器人没有啦。。。。。。。。,1.0
1073,好吃，越吃越爱吃！没吃都欲罢不能。不过就是荤菜偏少，素菜偏多……每次素菜都吃不完，荤菜不够！,1.0
1074,#梅林午餐肉##鲜鹅肠##豆芽血旺##山药#我觉得那个藕片很好吃，红汤的很好很适合我们的口味，没有排队来了   服务员很好的就安排的位置，位置在窗边，不是很热！,0.0
1075,不错！味道好，服务也不错，加点儿点菜，差不多。,1.0
1076,已经去了很多次了，很不错，以后还会继续光顾的,1.0
1077,不错不错 老家的味道，但是冻货太多了。不安逸,1.0
1078,菜品新鲜，环境好，服务好，不错！,-1.0
1079,在这里就餐很好，还可以网上，用7.8折的券购买，并且五十和100可以单独购买，这是最好的。,1.0
1080,"之前就喜欢去他家吃，今天突然看到美团上有他们家的团购，试着团了一次，一如既往地好，菜品新鲜，分量足，价格便宜，我团的四人餐，去了五个人都没把菜吃完，店家也非常的热情，一点也没有因为是团购就区别对待，已经爱上他家的味道了。",1.0
1081,去渝宗吃了N次N次了，味道可以，非常不错，服务很好菜品很新鲜，我上次团的8人餐8个人吃少了点，素菜有点多，建议减两个素菜，加个荤菜，8人餐6个人吃，足足的，蛋煎滋巴加点黄糖水，应该好吃很多很多，哈哈哈，还会去哈哈哈哈,1.0
1082,要得特辣感觉也不怎么样，优惠买单划算一点,1.0
1083,其他没什么，就是辣味少了，还有就是有点淡,0.0
1084,这里的环境优雅，菜品新鲜，是我多次的选择。,0.0
1085,环境还是比较好的，比较安静。不会感觉很嘈杂，火锅的味道也挺不错的！,1.0
1086,菜品丰富，味道正宗，环境优雅，适合大众消费，服务到位！,1.0
1087,味道可以，菜品新鲜，吃货们可以尝试,1.0
1088,味道可以，服务也可以，菜品新鲜,1.0
1089,还可以，吃了几次了，虽然用的劵，但算下来也不便宜,-1.0
1090,值得大家去，分量足。环境舒适。,1.0
1091,就是干海椒还要收钱，就是小气了些，其他都还是不错的,0.0
1092,"性价比不错喔以后还会再去的给个好评把",0.0
1093,火锅特好吃，还有机器人上菜，服务员态度都很好，上菜也快。最主要的还是很好吃！#鲜鹅肠# #老火锅# #嫩牛肉# ,1.0
1094,团购180的，加了菜和酒151元，1块都不少，呵呵哒！！！,0.0
1095,服务好，环境好，已经多次去了。以后还会继续光顾,1.0
1096,美团比较划算。味道好，喜欢他们的小汤圆,1.0
1097,不用排队，生意一般般，服务态度还可以。。。,-1.0
1098,味道好，分量足，完全吃不完，服务态度也很好！,1.0
1099,已经去了N次了，环境好，菜品新鲜,1.0
1100,服务好，环境好，已经多次去了。,1.0
1101,服务员态度都很好，味道也可以。,1.0
1102,还不错😊，7个人吃，又加了一点，环境也挺好的，装修比较古典,0.0
1103,凑合吧，主要是服务员态度不是很好,-1.0
1104,感觉还不错，经常去吃。卷也比较实惠,1.0
1105,菜品分量很足，环境也很好，愉快的一次用餐,1.0
1106,服务真的很好，环境也不错，就是口味的确一般，浑汤,-1.0
1107,鸭血超好吃，分量很足，强烈推荐,0.0
1108,位置很好找 地方也大去的时间有点晚 但是也没有催我们  味道很好 又辣又好吃 味道也很好 汤忒别的好喝 菜品分量也足够 两个男的 加一个女的 最后还剩了很多菜没吃完 吃的嘴巴都肿了还想吃！ 南瓜饭也很好吃！  下次还会去的,1.0
1109,三个人居然吃得精光!味道还可以。就是这分量……,0.0
1110,菜品很新鲜，味道还不错，价格也不贵,0.0
1111,味道挺不错的，值得推荐。环境也可以的。,1.0
1112,比较满意 吃过好好几次了 就是不好停车,0.0
1113,不错不错，吃过得很开心，跟室友们一起的，七个人，够吃啦！,0.0
1114,一切感觉还不错，大家都比较满意，已经是第三次团购了,0.0
1115,好吃，干净卫生，分量足，而且离家进。,0.0
1116,味道不错，锅底基本不怎么浑汤，,1.0
1117,渝宗火锅，在重庆很出名，没想到在璧山也有，环境 服务 菜品，不比重庆的差，朋友们也很喜欢这味道。,1.0
1118,可以味道不是很辣 但是环境还是不错的,0.0
1119,挺好的推荐，味道可以，服务也OK，环境好挺好的推荐，味道可以，服务也OK，环境好挺好的推荐，味道可以，服务也OK，环境好挺好的推荐，味道可以，服务也OK，环境好挺好的推荐#老火锅##南瓜##鲜郡花##山药##土豆##火锅汤底#，味道可以，服务也OK，环境好,1.0
1120,味道将就哈，菜新鲜，服务态度好速度快。,-1.0
1121,还不错，菜品也很丰盛，服务也不错就，就是包厢空调不太给力！,1.0
1122,又贵又不好吃，毛肚不新鲜，鸭肠咬不动,-1.0
1123,老姐她们去吃的，听说还可以吧。,0.0
1124,环境复古，菜品新鲜，服务帮帮，满意满意满意。,1.0
1125,不错，就是鸭肠看起来很长，但烫了就一点点,0.0
1126,老肉片好大一块，都不切，咬不动,0.0
1127,味道是很不错的。环境也还可以，最有特色要属机器人啦。菜品很是新鲜，用团购券兑换很是划算。唯一不足的是服务员有点让人恼火，当时俩个人，我们点了菜询问她菜量是否适度，她也没说啥，没有专业意见，导致我们点菜最后剩了好多。#鲜鹅肠# #猪黄喉# #鲜毛肚# #老火锅# ,1.0
1128,态度不错！口味可以，还遇到了推销江小白的美女，总之吧！好评！环境还可以！,1.0
1129,还行，味道还可以，服务态度好，很有诚信的！值得大家参考！,1.0
1130,三个人去吃的，差不多够了菜品新鲜,0.0
